String = 0.2922 6.655428e-07 7.850000e+03 6.940624e+02 2.02e+11 3.524862e-14 8e+10 0.85
String = 0.2769 6.605085e-07 7.850000e+03 6.941530e+02 2.02e+11 3.471738e-14 8e+10 0.85
String = 0.2624 6.556919e-07 7.850000e+03 6.944547e+02 2.02e+11 3.421289e-14 8e+10 0.85
String = 0.2486 6.510306e-07 7.850000e+03 6.949058e+02 2.02e+11 3.372818e-14 8e+10 0.85
String = 0.2356 6.464633e-07 7.850000e+03 6.954437e+02 2.02e+11 3.325660e-14 8e+10 0.85
String = 0.2232 6.419309e-07 7.850000e+03 6.960065e+02 2.02e+11 3.279191e-14 8e+10 0.85
String = 0.2115 6.373774e-07 7.850000e+03 6.965335e+02 2.02e+11 3.232835e-14 8e+10 0.85
String = 0.2004 6.327506e-07 7.850000e+03 6.969663e+02 2.02e+11 3.186070e-14 8e+10 0.85
String = 0.1899 6.280025e-07 7.850000e+03 6.972493e+02 2.02e+11 3.138433e-14 8e+10 0.85
String = 0.1800 6.230900e-07 7.850000e+03 6.973305e+02 2.02e+11 3.089524e-14 8e+10 0.85
String = 0.1706 6.179746e-07 7.850000e+03 6.971618e+02 2.02e+11 3.039005e-14 8e+10 0.85
String = 0.1616 6.126233e-07 7.850000e+03 6.966995e+02 2.02e+11 2.986601e-14 8e+10 0.85
String = 0.1532 6.070080e-07 7.850000e+03 6.959043e+02 2.02e+11 2.932102e-14 8e+10 0.85
String = 0.1452 6.011059e-07 7.850000e+03 6.947416e+02 2.02e+11 2.875359e-14 8e+10 0.85
String = 0.1376 5.948988e-07 7.850000e+03 6.931816e+02 2.02e+11 2.816284e-14 8e+10 0.85
String = 0.1304 5.883738e-07 7.850000e+03 6.911993e+02 2.02e+11 2.754843e-14 8e+10 0.85
String = 0.1236 5.815223e-07 7.850000e+03 6.887742e+02 2.02e+11 2.691057e-14 8e+10 0.85
String = 0.1171 5.743401e-07 7.850000e+03 6.858905e+02 2.02e+11 2.624995e-14 8e+10 0.85
String = 0.1110 5.668269e-07 7.850000e+03 6.825369e+02 2.02e+11 2.556767e-14 8e+10 0.85
String = 0.1052 5.589863e-07 7.850000e+03 6.787060e+02 2.02e+11 2.486523e-14 8e+10 0.85
String = 0.0997 5.508252e-07 7.850000e+03 6.743948e+02 2.02e+11 2.414447e-14 8e+10 0.85
String = 0.0945 5.423534e-07 7.850000e+03 6.696037e+02 2.02e+11 2.340750e-14 8e+10 0.85
String = 0.0896 5.335836e-07 7.850000e+03 6.643367e+02 2.02e+11 2.265662e-14 8e+10 0.85
String = 0.0849 5.245307e-07 7.850000e+03 6.586010e+02 2.02e+11 2.189435e-14 8e+10 0.85
String = 0.0805 5.152117e-07 7.850000e+03 6.524067e+02 2.02e+11 2.112329e-14 8e+10 0.85
String = 0.0763 5.056452e-07 7.850000e+03 6.457665e+02 2.02e+11 2.034613e-14 8e+10 0.85
String = 0.0723 4.958512e-07 7.850000e+03 6.386954e+02 2.02e+11 1.956559e-14 8e+10 0.85
String = 0.0686 4.858511e-07 7.850000e+03 6.312105e+02 2.02e+11 1.878436e-14 8e+10 0.85
String = 0.0650 4.756667e-07 7.850000e+03 6.233307e+02 2.02e+11 1.800510e-14 8e+10 0.85
String = 0.0616 4.653206e-07 7.850000e+03 6.150764e+02 2.02e+11 1.723038e-14 8e+10 0.85
String = 0.0584 4.548359e-07 7.850000e+03 6.064692e+02 2.02e+11 1.646264e-14 8e+10 0.85
String = 0.0554 4.442354e-07 7.850000e+03 5.975318e+02 2.02e+11 1.570422e-14 8e+10 0.85
String = 0.0525 4.335422e-07 7.850000e+03 5.882876e+02 2.02e+11 1.495729e-14 8e+10 0.85
String = 0.0498 4.227791e-07 7.850000e+03 5.787608e+02 2.02e+11 1.422385e-14 8e+10 0.85
