String = 0.5896 8.474227e-07 7850 8.014127e+02 2.02e+11 5.714659e-14 8.000000e+10 0.8500
String = 0.5586 8.270561e-07 7850 7.879253e+02 2.02e+11 5.443272e-14 8.000000e+10 0.8500
String = 0.5292 8.073522e-07 7850 7.748521e+02 2.02e+11 5.186999e-14 8.000000e+10 0.8500
String = 0.5013 7.883915e-07 7850 7.622814e+02 2.02e+11 4.946226e-14 8.000000e+10 0.8500
String = 0.4750 7.702286e-07 7850 7.502787e+02 2.02e+11 4.720951e-14 8.000000e+10 0.8500
String = 0.4500 7.528953e-07 7850 7.388890e+02 2.02e+11 4.510860e-14 8.000000e+10 0.8500
String = 0.4263 7.364031e-07 7850 7.281385e+02 2.02e+11 4.315403e-14 8.000000e+10 0.8500
String = 0.4039 7.207462e-07 7850 7.180369e+02 2.02e+11 4.133852e-14 8.000000e+10 0.8500
String = 0.3827 7.059045e-07 7850 7.085796e+02 2.02e+11 3.965354e-14 8.000000e+10 0.8500
String = 0.3626 6.918456e-07 7850 6.997496e+02 2.02e+11 3.808979e-14 8.000000e+10 0.8500
String = 0.3435 6.785280e-07 7850 6.915196e+02 2.02e+11 3.663749e-14 8.000000e+10 0.8500
String = 0.3255 6.659025e-07 7850 6.838537e+02 2.02e+11 3.528673e-14 8.000000e+10 0.8500
String = 0.3084 6.539148e-07 7850 6.767096e+02 2.02e+11 3.402769e-14 8.000000e+10 0.8500
String = 0.2922 6.425071e-07 7850 6.700396e+02 2.02e+11 3.285080e-14 8.000000e+10 0.8500
String = 0.2769 6.316194e-07 7850 6.637924e+02 2.02e+11 3.174688e-14 8.000000e+10 0.8500
String = 0.2624 6.211915e-07 7850 6.579147e+02 2.02e+11 3.070726e-14 8.000000e+10 0.8500
String = 0.2486 6.111634e-07 7850 6.523518e+02 2.02e+11 2.972383e-14 8.000000e+10 0.8500
String = 0.2356 6.014771e-07 7850 6.470490e+02 2.02e+11 2.878912e-14 8.000000e+10 0.8500
String = 0.2232 5.920767e-07 7850 6.419526e+02 2.02e+11 2.789627e-14 8.000000e+10 0.8500
String = 0.2115 5.829094e-07 7850 6.370102e+02 2.02e+11 2.703910e-14 8.000000e+10 0.8500
String = 0.2004 5.739260e-07 7850 6.321718e+02 2.02e+11 2.621211e-14 8.000000e+10 0.8500
String = 0.1899 5.650812e-07 7850 6.273899e+02 2.02e+11 2.541042e-14 8.000000e+10 0.8500
String = 0.1800 5.563338e-07 7850 6.226204e+02 2.02e+11 2.462981e-14 8.000000e+10 0.8500
String = 0.1706 5.476469e-07 7850 6.178223e+02 2.02e+11 2.386664e-14 8.000000e+10 0.8500
String = 0.1616 5.389879e-07 7850 6.129584e+02 2.02e+11 2.311789e-14 8.000000e+10 0.8500
String = 0.1532 5.303287e-07 7850 6.079953e+02 2.02e+11 2.238105e-14 8.000000e+10 0.8500
String = 0.1452 5.216454e-07 7850 6.029034e+02 2.02e+11 2.165414e-14 8.000000e+10 0.8500
String = 0.1376 5.129181e-07 7850 5.976570e+02 2.02e+11 2.093564e-14 8.000000e+10 0.8500
String = 0.1304 5.041310e-07 7850 5.922340e+02 2.02e+11 2.022446e-14 8.000000e+10 0.8500
String = 0.1236 4.952719e-07 7850 5.866163e+02 2.02e+11 1.951989e-14 8.000000e+10 0.8500
String = 0.1171 4.863320e-07 7850 5.807892e+02 2.02e+11 1.882157e-14 8.000000e+10 0.8500
String = 0.1110 4.773061e-07 7850 5.747415e+02 2.02e+11 1.812943e-14 8.000000e+10 0.8500
String = 0.1052 4.681914e-07 7850 5.684653e+02 2.02e+11 1.744364e-14 8.000000e+10 0.8500
String = 0.0997 4.589883e-07 7850 5.619556e+02 2.02e+11 1.676461e-14 8.000000e+10 0.8500
String = 0.0945 4.496993e-07 7850 5.552105e+02 2.02e+11 1.609291e-14 8.000000e+10 0.8500
String = 0.0896 4.403291e-07 7850 5.482304e+02 2.02e+11 1.542925e-14 8.000000e+10 0.8500
String = 0.0849 4.308842e-07 7850 5.410184e+02 2.02e+11 1.477445e-14 8.000000e+10 0.8500
String = 0.0805 4.213728e-07 7850 5.335796e+02 2.02e+11 1.412938e-14 8.000000e+10 0.8500
String = 0.0763 4.118043e-07 7850 5.259211e+02 2.02e+11 1.349497e-14 8.000000e+10 0.8500
String = 0.0723 4.021895e-07 7850 5.180517e+02 2.02e+11 1.287216e-14 8.000000e+10 0.8500
String = 0.0686 3.925397e-07 7850 5.099817e+02 2.02e+11 1.226189e-14 8.000000e+10 0.8500
String = 0.0650 3.828671e-07 7850 5.017229e+02 2.02e+11 1.166504e-14 8.000000e+10 0.8500
String = 0.0616 3.731845e-07 7850 4.932878e+02 2.02e+11 1.108249e-14 8.000000e+10 0.8500
String = 0.0584 3.635048e-07 7850 4.846901e+02 2.02e+11 1.051503e-14 8.000000e+10 0.8500
String = 0.0554 3.538410e-07 7850 4.759442e+02 2.02e+11 9.963376e-15 8.000000e+10 0.8500
String = 0.0525 3.442065e-07 7850 4.670650e+02 2.02e+11 9.428188e-15 8.000000e+10 0.8500
String = 0.0498 3.346141e-07 7850 4.580679e+02 2.02e+11 8.910020e-15 8.000000e+10 0.8500
